timestamp,sensor_distance,sensor_accel,sensor_photo,sensor_light,from_room,to_room,event_label,count_K,count_E,count_I,count_O
2026-04-23T22:54:44,246,308,299,254,,,idle,0,0,0,0
2026-04-23T22:54:44,243,308,304,278,,,idle,0,0,0,0
2026-04-23T22:54:44,242,309,313,320,,,idle,0,0,0,0
2026-04-23T22:54:44,241,306,320,353,,,idle,0,0,0,0
2026-04-23T22:54:44,251,309,318,352,,,idle,0,0,0,0
2026-04-23T22:54:44,239,308,317,354,,,idle,0,0,0,0
2026-04-23T22:54:44,247,308,317,357,,,idle,0,0,0,0
2026-04-23T22:54:44,246,308,314,348,,,idle,0,0,0,0
2026-04-23T22:54:44,239,307,310,333,,,idle,0,0,0,0
2026-04-23T22:54:45,245,307,306,315,,,idle,0,0,0,0
2026-04-23T22:54:45,246,307,304,305,,,idle,0,0,0,0
2026-04-23T22:54:45,243,307,302,289,,,idle,0,0,0,0
2026-04-23T22:54:45,242,308,295,257,,,idle,0,0,0,0
2026-04-23T22:54:45,250,308,292,237,,,idle,0,0,0,0
2026-04-23T22:54:45,239,308,296,245,,,idle,0,0,0,0
2026-04-23T22:54:45,250,308,300,260,,,idle,0,0,0,0
2026-04-23T22:54:45,244,309,307,295,,,idle,0,0,0,0
2026-04-23T22:54:45,235,309,317,337,,,idle,0,0,0,0
2026-04-23T22:54:46,254,308,319,354,,,idle,0,0,0,0
2026-04-23T22:54:46,248,308,316,351,,,idle,0,0,0,0
2026-04-23T22:54:46,254,308,317,356,,,idle,0,0,0,0
2026-04-23T22:54:46,246,308,316,354,,,idle,0,0,0,0
2026-04-23T22:54:46,246,307,313,343,,,idle,0,0,0,0
2026-04-23T22:54:46,246,308,308,324,,,idle,0,0,0,0
2026-04-23T22:54:46,246,307,305,311,,,idle,0,0,0,0
2026-04-23T22:54:46,242,308,304,302,,,idle,0,0,0,0
2026-04-23T22:54:46,242,309,298,276,,,idle,0,0,0,0
2026-04-23T22:54:46,250,307,293,246,,,idle,0,0,0,0
2026-04-23T22:54:47,234,308,293,239,,,idle,0,0,0,0
2026-04-23T22:54:47,242,308,298,252,,,idle,0,0,0,0
2026-04-23T22:54:47,243,308,303,275,,,idle,0,0,0,0
2026-04-23T22:54:47,246,309,312,316,,,idle,0,0,0,0
2026-04-23T22:54:47,246,307,320,353,,,idle,0,0,0,0
2026-04-23T22:54:47,242,308,318,353,,,idle,0,0,0,0
2026-04-23T22:54:47,254,308,317,354,,,idle,0,0,0,0
2026-04-23T22:54:47,266,307,318,359,,,idle,0,0,0,0
2026-04-23T22:54:47,258,308,314,349,,,idle,0,0,0,0
2026-04-23T22:54:47,236,307,311,336,,,idle,0,0,0,0
2026-04-23T22:54:48,239,307,306,316,,,idle,0,0,0,0
2026-04-23T22:54:48,234,308,304,305,,,idle,0,0,0,0
2026-04-23T22:54:48,234,308,301,290,,,idle,0,0,0,0
2026-04-23T22:54:48,230,308,295,257,,,idle,0,0,0,0
2026-04-23T22:54:48,235,308,292,237,,,idle,0,0,0,0
2026-04-23T22:54:48,235,308,296,245,,,idle,0,0,0,0
2026-04-23T22:54:48,235,307,299,260,,,idle,0,0,0,0
2026-04-23T22:54:48,233,308,308,297,,,idle,0,0,0,0
2026-04-23T22:54:48,238,309,317,338,,,idle,0,0,0,0
2026-04-23T22:54:48,235,311,321,355,,,idle,0,0,0,0
2026-04-23T22:54:49,324,308,318,352,,,idle,0,0,0,0
2026-04-23T22:54:49,210,309,317,355,,,passage_only,0,0,0,0
2026-04-23T22:54:49,68,307,315,350,,,idle,0,0,0,0
2026-04-23T22:54:49,2,308,312,341,,,idle,0,0,0,0
2026-04-23T22:54:49,2,302,306,321,,,idle,0,0,0,0
2026-04-23T22:54:49,35,308,305,311,,,idle,0,0,0,0
2026-04-23T22:54:49,298,307,306,311,,,idle,0,0,0,0
2026-04-23T22:54:49,382,309,299,281,,,idle,0,0,0,0
2026-04-23T22:54:49,195,307,291,245,,,passage_only,0,0,0,0
2026-04-23T22:54:49,3,308,290,235,,,idle,0,0,0,0
2026-04-23T22:54:50,289,307,298,252,,,idle,0,0,0,0
2026-04-23T22:54:50,2,308,300,269,,,idle,0,0,0,0
2026-04-23T22:54:50,3,307,310,309,,,idle,0,0,0,0
2026-04-23T22:54:50,191,309,319,351,,,idle,0,0,0,0
2026-04-23T22:54:50,135,308,319,357,,,idle,0,0,0,0
2026-04-23T22:54:50,190,310,318,352,,,idle,0,0,0,0
2026-04-23T22:54:50,250,308,319,361,,,idle,0,0,0,0
2026-04-23T22:54:50,250,308,315,352,,,idle,0,0,0,0
2026-04-23T22:54:50,59,309,311,340,,,idle,0,0,0,0
2026-04-23T22:54:50,4,318,311,320,,,idle,0,0,0,0
2026-04-23T22:54:51,2,307,306,310,,,idle,0,0,0,0
2026-04-23T22:54:51,3,308,304,302,,,idle,0,0,0,0
2026-04-23T22:54:51,3,309,299,273,,,idle,0,0,0,0
2026-04-23T22:54:51,3,308,293,245,,,idle,0,0,0,0
2026-04-23T22:54:51,3,307,292,235,,,idle,0,0,0,0
2026-04-23T22:54:51,2,309,298,246,,,idle,0,0,0,0
2026-04-23T22:54:51,3,306,300,263,,,idle,0,0,0,0
2026-04-23T22:54:51,3,306,309,301,,,idle,0,0,0,0
2026-04-23T22:54:51,3,306,316,340,,,idle,0,0,0,0
2026-04-23T22:54:51,2,307,318,354,,,idle,0,0,0,0
2026-04-23T22:54:52,2,307,316,350,,,idle,0,0,0,0
2026-04-23T22:54:52,2,307,316,355,,,idle,0,0,0,0
2026-04-23T22:54:52,1,308,316,354,,,idle,0,0,0,0
2026-04-23T22:54:52,2,308,313,345,,,idle,0,0,0,0
2026-04-23T22:54:52,5,305,309,328,,,idle,0,0,0,0
2026-04-23T22:54:52,2,305,305,313,,,idle,0,0,0,0
2026-04-23T22:54:52,4,306,304,304,,,idle,0,0,0,0
2026-04-23T22:54:52,55,308,303,294,,,idle,0,0,0,0
2026-04-23T22:54:52,179,307,296,262,,,idle,0,0,0,0
2026-04-23T22:54:52,2,307,290,234,,,idle,0,0,0,0
2026-04-23T22:54:53,2,307,294,240,,,idle,0,0,0,0
2026-04-23T22:54:53,3,307,299,253,,,idle,0,0,0,0
2026-04-23T22:54:53,3,306,304,279,,,idle,0,0,0,0
2026-04-23T22:54:53,2,307,312,320,,,idle,0,0,0,0
2026-04-23T22:54:53,2,307,319,353,,,idle,0,0,0,0
2026-04-23T22:54:53,2,308,317,353,,,idle,0,0,0,0
2026-04-23T22:54:53,3,308,315,350,,,idle,0,0,0,0
2026-04-23T22:54:53,3,307,317,358,,,idle,0,0,0,0
2026-04-23T22:54:53,3,308,315,350,,,idle,0,0,0,0
2026-04-23T22:54:54,4,307,312,342,,,idle,0,0,0,0
2026-04-23T22:54:54,2,307,308,323,,,idle,0,0,0,0
2026-04-23T22:54:54,4,307,305,312,,,idle,0,0,0,0
2026-04-23T22:54:54,3,307,303,303,,,idle,0,0,0,0
2026-04-23T22:54:54,4,307,300,283,,,idle,0,0,0,0
2026-04-23T22:54:54,3,307,294,253,,,idle,0,0,0,0
2026-04-23T22:54:54,56,323,303,246,,,idle,0,0,0,0
2026-04-23T22:54:54,3,308,300,252,,,idle,0,0,0,0
2026-04-23T22:54:54,2,308,302,265,,,idle,0,0,0,0
2026-04-23T22:54:54,2,307,308,296,,,idle,0,0,0,0
2026-04-23T22:54:55,1,308,316,333,,,idle,0,0,0,0
2026-04-23T22:54:55,3,307,319,353,,,idle,0,0,0,0
2026-04-23T22:54:55,3,306,317,352,,,idle,0,0,0,0
2026-04-23T22:54:55,3,307,316,353,,,idle,0,0,0,0
2026-04-23T22:54:55,2,307,316,355,,,idle,0,0,0,0
2026-04-23T22:54:55,2,307,314,347,,,idle,0,0,0,0
2026-04-23T22:54:55,2,308,313,338,,,idle,0,0,0,0
2026-04-23T22:54:55,2,306,307,318,,,idle,0,0,0,0
2026-04-23T22:54:55,2,307,305,308,,,idle,0,0,0,0
2026-04-23T22:54:55,3,306,303,302,,,idle,0,0,0,0
2026-04-23T22:54:56,3,307,298,273,,,idle,0,0,0,0
2026-04-23T22:54:56,3,306,292,246,,,idle,0,0,0,0
2026-04-23T22:54:56,3,307,293,240,,,idle,0,0,0,0
2026-04-23T22:54:56,1,307,297,252,,,idle,0,0,0,0
2026-04-23T22:54:56,2,307,301,267,,,idle,0,0,0,0
2026-04-23T22:54:56,3,307,309,304,,,idle,0,0,0,0
2026-04-23T22:54:56,2,307,316,340,,,idle,0,0,0,0
2026-04-23T22:54:56,2,307,318,352,,,idle,0,0,0,0
2026-04-23T22:54:56,3,307,316,349,,,idle,0,0,0,0
2026-04-23T22:54:56,2,307,316,353,,,idle,0,0,0,0
2026-04-23T22:54:56,2,307,315,353,,,idle,0,0,0,0
2026-04-23T22:54:57,2,307,313,344,,,idle,0,0,0,0
2026-04-23T22:54:57,4,306,310,329,,,idle,0,0,0,0
2026-04-23T22:54:57,3,307,307,315,,,idle,0,0,0,0
2026-04-23T22:54:57,3,306,304,306,,,idle,0,0,0,0
2026-04-23T22:54:57,2,307,303,295,,,idle,0,0,0,0
2026-04-23T22:54:57,89,307,298,266,,,idle,0,0,0,0
2026-04-23T22:54:57,3,306,291,238,,,idle,0,0,0,0
2026-04-23T22:54:57,5,307,294,242,,,idle,0,0,0,0
2026-04-23T22:54:57,2,306,298,254,,,idle,0,0,0,0
2026-04-23T22:54:58,2,307,303,278,,,idle,0,0,0,0
2026-04-23T22:54:58,3,308,312,315,,,idle,0,0,0,0
2026-04-23T22:54:58,3,308,318,351,,,idle,0,0,0,0
2026-04-23T22:54:58,2,306,317,353,,,idle,0,0,0,0
2026-04-23T22:54:58,2,307,315,347,,,idle,0,0,0,0
2026-04-23T22:54:58,2,306,317,356,,,idle,0,0,0,0
2026-04-23T22:54:58,2,307,315,352,,,idle,0,0,0,0
2026-04-23T22:54:58,2,307,313,342,,,idle,0,0,0,0
2026-04-23T22:54:58,2,306,308,323,,,idle,0,0,0,0
2026-04-23T22:54:58,2,307,305,312,,,idle,0,0,0,0
2026-04-23T22:54:59,2,307,304,304,,,idle,0,0,0,0
2026-04-23T22:54:59,2,307,301,287,,,idle,0,0,0,0
2026-04-23T22:54:59,3,307,295,257,,,idle,0,0,0,0
2026-04-23T22:54:59,3,307,292,238,,,idle,0,0,0,0
2026-04-23T22:54:59,2,305,295,245,,,idle,0,0,0,0
2026-04-23T22:54:59,4,308,299,259,,,idle,0,0,0,0
2026-04-23T22:54:59,2,307,305,284,,,idle,0,0,0,0
2026-04-23T22:54:59,4,307,312,322,,,idle,0,0,0,0
2026-04-23T22:54:59,4,307,319,352,,,idle,0,0,0,0
2026-04-23T22:54:59,3,307,317,351,,,idle,0,0,0,0
2026-04-23T22:55:00,3,307,315,350,,,idle,0,0,0,0
2026-04-23T22:55:00,2,308,317,356,,,idle,0,0,0,0
2026-04-23T22:55:00,3,307,314,349,,,idle,0,0,0,0
2026-04-23T22:55:00,2,307,312,341,,,idle,0,0,0,0
2026-04-23T22:55:00,2,307,307,321,,,idle,0,0,0,0
2026-04-23T22:55:00,2,308,306,311,,,idle,0,0,0,0
2026-04-23T22:55:00,3,308,304,303,,,idle,0,0,0,0
2026-04-23T22:55:00,2,307,301,282,,,idle,0,0,0,0
2026-04-23T22:55:00,2,306,294,253,,,idle,0,0,0,0
2026-04-23T22:55:00,4,307,292,239,,,idle,0,0,0,0
2026-04-23T22:55:01,3,307,296,247,,,idle,0,0,0,0
2026-04-23T22:55:01,3,306,299,260,,,idle,0,0,0,0
2026-04-23T22:55:01,3,307,306,291,,,idle,0,0,0,0
2026-04-23T22:55:01,2,306,314,328,,,idle,0,0,0,0
2026-04-23T22:55:01,3,308,319,352,,,idle,0,0,0,0
2026-04-23T22:55:01,3,307,317,351,,,idle,0,0,0,0
2026-04-23T22:55:01,4,306,315,351,,,idle,0,0,0,0
2026-04-23T22:55:01,3,307,316,356,,,idle,0,0,0,0
2026-04-23T22:55:01,2,308,314,348,,,idle,0,0,0,0
2026-04-23T22:55:01,2,308,312,339,,,idle,0,0,0,0
2026-04-23T22:55:02,2,307,307,319,,,idle,0,0,0,0
2026-04-23T22:55:02,3,307,305,310,,,idle,0,0,0,0
2026-04-23T22:55:02,3,307,303,302,,,idle,0,0,0,0
2026-04-23T22:55:02,3,306,298,277,,,idle,0,0,0,0
2026-04-23T22:55:02,2,307,293,249,,,idle,0,0,0,0
2026-04-23T22:55:02,2,306,292,239,,,idle,0,0,0,0
2026-04-23T22:55:02,2,308,297,250,,,idle,0,0,0,0
2026-04-23T22:55:02,2,307,300,263,,,idle,0,0,0,0
2026-04-23T22:55:02,3,307,307,295,,,idle,0,0,0,0
2026-04-23T22:55:02,2,308,316,333,,,idle,0,0,0,0
2026-04-23T22:55:03,2,306,318,352,,,idle,0,0,0,0
2026-04-23T22:55:03,4,308,317,351,,,idle,0,0,0,0
2026-04-23T22:55:03,2,308,315,352,,,idle,0,0,0,0
2026-04-23T22:55:03,4,306,316,355,,,idle,0,0,0,0
2026-04-23T22:55:03,3,307,313,346,,,idle,0,0,0,0
2026-04-23T22:55:03,3,307,311,337,,,idle,0,0,0,0
2026-04-23T22:55:03,1,307,307,317,,,idle,0,0,0,0
2026-04-23T22:55:03,3,308,305,308,,,idle,0,0,0,0
2026-04-23T22:55:03,3,307,303,302,,,idle,0,0,0,0
2026-04-23T22:55:04,3,307,298,275,,,idle,0,0,0,0
2026-04-23T22:55:04,2,307,293,248,,,idle,0,0,0,0
2026-04-23T22:55:04,1,307,293,240,,,idle,0,0,0,0
2026-04-23T22:55:04,2,307,297,250,,,idle,0,0,0,0
2026-04-23T22:55:04,2,307,301,264,,,idle,0,0,0,0
2026-04-23T22:55:04,2,306,308,298,,,idle,0,0,0,0
2026-04-23T22:55:04,2,307,315,335,,,idle,0,0,0,0
2026-04-23T22:55:04,2,308,318,352,,,idle,0,0,0,0
2026-04-23T22:55:04,3,308,316,350,,,idle,0,0,0,0
2026-04-23T22:55:04,3,307,315,352,,,idle,0,0,0,0
2026-04-23T22:55:05,4,306,316,354,,,idle,0,0,0,0
2026-04-23T22:55:05,3,307,314,346,,,idle,0,0,0,0
2026-04-23T22:55:05,3,307,311,337,,,idle,0,0,0,0
2026-04-23T22:55:05,3,307,306,317,,,idle,0,0,0,0
2026-04-23T22:55:05,2,308,304,308,,,idle,0,0,0,0
2026-04-23T22:55:05,2,305,303,302,,,idle,0,0,0,0
2026-04-23T22:55:05,1,307,298,273,,,idle,0,0,0,0
2026-04-23T22:55:05,3,307,293,246,,,idle,0,0,0,0
2026-04-23T22:55:05,2,307,293,239,,,idle,0,0,0,0
2026-04-23T22:55:05,2,307,297,251,,,idle,0,0,0,0
2026-04-23T22:55:06,2,308,301,267,,,idle,0,0,0,0
2026-04-23T22:55:06,2,307,308,301,,,idle,0,0,0,0
2026-04-23T22:55:06,2,308,315,337,,,idle,0,0,0,0
2026-04-23T22:55:06,2,307,318,352,,,idle,0,0,0,0
2026-04-23T22:55:06,2,306,316,349,,,idle,0,0,0,0
2026-04-23T22:55:06,3,307,316,351,,,idle,0,0,0,0
2026-04-23T22:55:06,3,307,316,354,,,idle,0,0,0,0
2026-04-23T22:55:06,3,307,313,346,,,idle,0,0,0,0
2026-04-23T22:55:06,3,307,311,335,,,idle,0,0,0,0
2026-04-23T22:55:06,3,307,307,317,,,idle,0,0,0,0
2026-04-23T22:55:07,3,306,305,308,,,idle,0,0,0,0
2026-04-23T22:55:07,129,308,304,303,,,idle,0,0,0,0
2026-04-23T22:55:07,3,307,297,273,,,idle,0,0,0,0
2026-04-23T22:55:07,3,308,293,246,,,idle,0,0,0,0
2026-04-23T22:55:07,2,307,294,241,,,idle,0,0,0,0
2026-04-23T22:55:07,3,306,298,252,,,idle,0,0,0,0
2026-04-23T22:55:07,4,307,300,265,,,idle,0,0,0,0
2026-04-23T22:55:07,3,306,307,298,,,idle,0,0,0,0
2026-04-23T22:55:07,2,307,315,335,,,idle,0,0,0,0
2026-04-23T22:55:07,2,307,318,353,,,idle,0,0,0,0
2026-04-23T22:55:08,3,307,315,350,,,idle,0,0,0,0
2026-04-23T22:55:08,4,308,316,352,,,idle,0,0,0,0
2026-04-23T22:55:08,3,307,316,354,,,idle,0,0,0,0
2026-04-23T22:55:08,2,307,313,347,,,idle,0,0,0,0
2026-04-23T22:55:08,3,308,312,338,,,idle,0,0,0,0
2026-04-23T22:55:08,2,306,306,320,,,idle,0,0,0,0
2026-04-23T22:55:08,2,308,305,309,,,idle,0,0,0,0
2026-04-23T22:55:08,2,306,303,303,,,idle,0,0,0,0
2026-04-23T22:55:08,485,309,304,288,,,idle,0,0,0,0
2026-04-23T22:55:08,1,307,290,247,,,passage_only,0,0,0,0
2026-04-23T22:55:09,4,307,291,236,,,idle,0,0,0,0
2026-04-23T22:55:09,2,306,295,247,,,idle,0,0,0,0
2026-04-23T22:55:09,2,307,300,261,,,idle,0,0,0,0
2026-04-23T22:55:09,3,306,306,291,,,idle,0,0,0,0
2026-04-23T22:55:09,3,307,314,330,,,idle,0,0,0,0
2026-04-23T22:55:09,2,307,319,355,,,idle,0,0,0,0
2026-04-23T22:55:09,4,307,316,353,,,idle,0,0,0,0
2026-04-23T22:55:09,2,307,314,350,,,idle,0,0,0,0
2026-04-23T22:55:09,1,307,316,357,,,idle,0,0,0,0
2026-04-23T22:55:09,3,307,315,349,,,idle,0,0,0,0
2026-04-23T22:55:10,3,307,312,340,,,idle,0,0,0,0
2026-04-23T22:55:10,3,307,308,321,,,idle,0,0,0,0
2026-04-23T22:55:10,3,306,305,311,,,idle,0,0,0,0
2026-04-23T22:55:10,2,307,304,303,,,idle,0,0,0,0
2026-04-23T22:55:10,2,307,302,288,,,idle,0,0,0,0
2026-04-23T22:55:10,3,306,295,258,,,idle,0,0,0,0
2026-04-23T22:55:10,3,306,293,238,,,idle,0,0,0,0
2026-04-23T22:55:10,3,307,296,245,,,idle,0,0,0,0
2026-04-23T22:55:10,3,307,299,257,,,idle,0,0,0,0
2026-04-23T22:55:10,2,307,304,281,,,idle,0,0,0,0
2026-04-23T22:55:11,3,308,311,317,,,idle,0,0,0,0
2026-04-23T22:55:11,3,307,318,351,,,idle,0,0,0,0
2026-04-23T22:55:11,4,308,317,353,,,idle,0,0,0,0
2026-04-23T22:55:11,2,307,315,348,,,idle,0,0,0,0
2026-04-23T22:55:11,3,307,315,353,,,idle,0,0,0,0
2026-04-23T22:55:11,4,308,315,352,,,idle,0,0,0,0
2026-04-23T22:55:11,3,307,312,343,,,idle,0,0,0,0
2026-04-23T22:55:11,2,308,310,328,,,idle,0,0,0,0
2026-04-23T22:55:11,2,306,306,313,,,idle,0,0,0,0
2026-04-23T22:55:11,3,307,305,306,,,idle,0,0,0,0
2026-04-23T22:55:12,2,306,304,300,,,idle,0,0,0,0
2026-04-23T22:55:12,3,308,299,271,,,idle,0,0,0,0
2026-04-23T22:55:12,3,306,294,247,,,idle,0,0,0,0
2026-04-23T22:55:12,3,307,293,241,,,idle,0,0,0,0
2026-04-23T22:55:12,2,307,297,252,,,idle,0,0,0,0
2026-04-23T22:55:12,1,306,300,266,,,idle,0,0,0,0
2026-04-23T22:55:12,2,307,308,298,,,idle,0,0,0,0
2026-04-23T22:55:12,2,307,315,333,,,idle,0,0,0,0
2026-04-23T22:55:12,2,307,318,353,,,idle,0,0,0,0
2026-04-23T22:55:12,167,306,318,353,,,idle,0,0,0,0
2026-04-23T22:55:13,2,308,314,350,,,idle,0,0,0,0
2026-04-23T22:55:13,2,307,316,355,,,idle,0,0,0,0
2026-04-23T22:55:13,2,307,313,347,,,idle,0,0,0,0
2026-04-23T22:55:13,2,307,312,338,,,idle,0,0,0,0
2026-04-23T22:55:13,2,307,307,320,,,idle,0,0,0,0
2026-04-23T22:55:13,3,307,306,310,,,idle,0,0,0,0
2026-04-23T22:55:13,2,307,304,303,,,idle,0,0,0,0
2026-04-23T22:55:13,2,308,301,287,,,idle,0,0,0,0
2026-04-23T22:55:13,3,308,296,259,,,idle,0,0,0,0
2026-04-23T22:55:13,2,308,293,240,,,idle,0,0,0,0
2026-04-23T22:55:14,2,307,296,246,,,idle,0,0,0,0
2026-04-23T22:55:14,1,307,299,258,,,idle,0,0,0,0
2026-04-23T22:55:14,3,306,303,280,,,idle,0,0,0,0
2026-04-23T22:55:14,3,307,311,314,,,idle,0,0,0,0
2026-04-23T22:55:14,2,307,317,347,,,idle,0,0,0,0
2026-04-23T22:55:14,3,307,317,353,,,idle,0,0,0,0
2026-04-23T22:55:14,475,308,319,355,,,idle,0,0,0,0
2026-04-23T22:55:14,2,308,314,352,,,passage_only,0,0,0,0
2026-04-23T22:55:14,2,306,314,351,,,idle,0,0,0,0
2026-04-23T22:55:14,2,307,312,343,,,idle,0,0,0,0
2026-04-23T22:55:15,2,307,311,332,,,idle,0,0,0,0
2026-04-23T22:55:15,1,306,307,315,,,idle,0,0,0,0
2026-04-23T22:55:15,3,307,305,307,,,idle,0,0,0,0
2026-04-23T22:55:15,3,306,304,301,,,idle,0,0,0,0
2026-04-23T22:55:15,3,306,298,276,,,idle,0,0,0,0
2026-04-23T22:55:15,2,307,294,250,,,idle,0,0,0,0
2026-04-23T22:55:15,3,307,293,240,,,idle,0,0,0,0
2026-04-23T22:55:15,3,307,297,250,,,idle,0,0,0,0
2026-04-23T22:55:15,3,307,300,263,,,idle,0,0,0,0
2026-04-23T22:55:15,485,309,311,298,,,idle,0,0,0,0
